,t,x,y
35519,2023-05-25 15:59:00,110.461,108.868
35520,2023-05-25 16:00:00,111.014,110.461
35521,2023-05-25 16:01:00,110.955,111.014
35522,2023-05-25 16:02:00,110.149,110.955
35523,2023-05-25 16:03:00,107.471,110.149
35524,2023-05-25 16:04:00,109.603,107.471
35525,2023-05-25 16:05:00,108.303,109.603
35526,2023-05-25 16:06:00,109.922,108.303
35527,2023-05-25 16:07:00,110.487,109.922
35528,2023-05-25 16:08:00,109.499,110.487
35529,2023-05-25 16:09:00,109.61,109.499
35530,2023-05-25 16:10:00,110.324,109.61
35531,2023-05-25 16:11:00,108.492,110.324
35532,2023-05-25 16:12:00,108.069,108.492
35533,2023-05-25 16:13:00,108.738,108.069
35534,2023-05-25 16:14:00,108.966,108.738
35535,2023-05-25 16:15:00,109.44,108.966
35536,2023-05-25 16:16:00,110.338,109.44
35537,2023-05-25 16:17:00,109.648,110.338
35538,2023-05-25 16:18:00,109.142,109.648
35539,2023-05-25 16:19:00,109.103,109.142
35540,2023-05-25 16:20:00,110.662,109.103
35541,2023-05-25 16:21:00,109.213,110.662
35542,2023-05-25 16:22:00,111.339,109.213
35543,2023-05-25 16:23:00,109.421,111.339
35544,2023-05-25 16:24:00,109.33,109.421
35545,2023-05-25 16:25:00,108.231,109.33
35546,2023-05-25 16:26:00,108.81,108.231
35547,2023-05-25 16:27:00,110.026,108.81
35548,2023-05-25 16:28:00,109.2,110.026
35549,2023-05-25 16:29:00,109.648,109.2
35550,2023-05-25 16:30:00,108.186,109.648
35551,2023-05-25 16:31:00,108.284,108.186
35552,2023-05-25 16:32:00,109.668,108.284
35553,2023-05-25 16:33:00,109.453,109.668
35554,2023-05-25 16:34:00,109.252,109.453
35555,2023-05-25 16:35:00,109.278,109.252
35556,2023-05-25 16:36:00,108.79,109.278
35557,2023-05-25 16:37:00,109.72,108.79
35558,2023-05-25 16:38:00,107.861,109.72
35559,2023-05-25 16:39:00,109.571,107.861
35560,2023-05-25 16:40:00,111.781,109.571
35561,2023-05-25 16:41:00,108.745,111.781
35562,2023-05-25 16:42:00,109.792,108.745
35563,2023-05-25 16:43:00,109.512,109.792
35564,2023-05-25 16:44:00,109.824,109.512
35565,2023-05-25 16:45:00,109.674,109.824
35566,2023-05-25 16:46:00,109.727,109.674
35567,2023-05-25 16:47:00,109.005,109.727
35568,2023-05-25 16:48:00,109.713,109.005
35569,2023-05-25 16:49:00,108.426,109.713
35570,2023-05-25 16:50:00,111.046,108.426
35571,2023-05-25 16:51:00,110.233,111.046
35572,2023-05-25 16:52:00,107.581,110.233
35573,2023-05-25 16:53:00,109.915,107.581
35574,2023-05-25 16:54:00,109.974,109.915
35575,2023-05-25 16:55:00,110.864,109.974
35576,2023-05-25 16:56:00,108.238,110.864
35577,2023-05-25 16:57:00,110.61,108.238
35578,2023-05-25 16:58:00,109.947,110.61
35579,2023-05-25 16:59:00,108.654,109.947
35580,2023-05-25 17:00:00,109.349,108.654
35581,2023-05-25 17:01:00,109.655,109.349
35582,2023-05-25 17:02:00,108.635,109.655
35583,2023-05-25 17:03:00,109.882,108.635
35584,2023-05-25 17:04:00,109.811,109.882
35585,2023-05-25 17:05:00,108.895,109.811
35586,2023-05-25 17:06:00,108.875,108.895
35587,2023-05-25 17:07:00,108.433,108.875
35588,2023-05-25 17:08:00,107.9,108.433
35589,2023-05-25 17:09:00,108.115,107.9
35590,2023-05-25 17:10:00,107.633,108.115
35591,2023-05-25 17:11:00,108.31,107.633
35592,2023-05-25 17:12:00,108.628,108.31
35593,2023-05-25 17:13:00,106.847,108.628
35594,2023-05-25 17:14:00,108.479,106.847
35595,2023-05-25 17:15:00,109.401,108.479
35596,2023-05-25 17:16:00,109.044,109.401
35597,2023-05-25 17:17:00,109.935,109.044
35598,2023-05-25 17:18:00,109.239,109.935
35599,2023-05-25 17:19:00,110.474,109.239
35600,2023-05-25 17:20:00,108.94,110.474
35601,2023-05-25 17:21:00,107.315,108.94
35602,2023-05-25 17:22:00,108.797,107.315
35603,2023-05-25 17:23:00,109.72,108.797
35604,2023-05-25 17:24:00,109.538,109.72
35605,2023-05-25 17:25:00,110.715,109.538
35606,2023-05-25 17:26:00,110.585,110.715
35607,2023-05-25 17:27:00,112.151,110.585
35608,2023-05-25 17:28:00,110.883,112.151
35609,2023-05-25 17:29:00,111.956,110.883
35610,2023-05-25 17:30:00,113.302,111.956
35611,2023-05-25 17:31:00,115.07,113.302
35612,2023-05-25 17:32:00,113.594,115.07
35613,2023-05-25 17:33:00,111.378,113.594
35614,2023-05-25 17:34:00,110.968,111.378
35615,2023-05-25 17:35:00,111.631,110.968
35616,2023-05-25 17:36:00,112.411,111.631
35617,2023-05-25 17:37:00,112.866,112.411
35618,2023-05-25 17:38:00,111.982,112.866
35619,2023-05-25 17:39:00,112.658,111.982
35620,2023-05-25 17:40:00,113.633,112.658
35621,2023-05-25 17:41:00,114.14,113.633
35622,2023-05-25 17:42:00,114.01,114.14
35623,2023-05-25 17:43:00,114.12,114.01
35624,2023-05-25 17:44:00,113.106,114.12
35625,2023-05-25 17:45:00,113.282,113.106
35626,2023-05-25 17:46:00,113.789,113.282
35627,2023-05-25 17:47:00,112.43,113.789
35628,2023-05-25 17:48:00,113.243,112.43
35629,2023-05-25 17:49:00,112.821,113.243
35630,2023-05-25 17:50:00,113.237,112.821
35631,2023-05-25 17:51:00,113.698,113.237
35632,2023-05-25 17:52:00,112.378,113.698
35633,2023-05-25 17:53:00,113.867,112.378
35634,2023-05-25 17:54:00,112.418,113.867
35635,2023-05-25 17:55:00,112.632,112.418
35636,2023-05-25 17:56:00,113.139,112.632
35637,2023-05-25 17:57:00,112.834,113.139
35638,2023-05-25 17:58:00,111.709,112.834
35639,2023-05-25 17:59:00,110.701,111.709
35640,2023-05-25 18:00:00,110.695,110.701
35641,2023-05-25 18:01:00,109.116,110.695
35642,2023-05-25 18:02:00,112.118,109.116
35643,2023-05-25 18:03:00,112.112,112.118
35644,2023-05-25 18:04:00,110.903,112.112
35645,2023-05-25 18:05:00,111.755,110.903
35646,2023-05-25 18:06:00,111.163,111.755
35647,2023-05-25 18:07:00,109.167,111.163
35648,2023-05-25 18:08:00,109.583,109.167
35649,2023-05-25 18:09:00,111.014,109.583
35650,2023-05-25 18:10:00,110.695,111.014
35651,2023-05-25 18:11:00,110.266,110.695
35652,2023-05-25 18:12:00,109.46,110.266
35653,2023-05-25 18:13:00,109.785,109.46
35654,2023-05-25 18:14:00,107.633,109.785
35655,2023-05-25 18:15:00,110.331,107.633
35656,2023-05-25 18:16:00,109.07,110.331
35657,2023-05-25 18:17:00,110.292,109.07
35658,2023-05-25 18:18:00,108.901,110.292
35659,2023-05-25 18:19:00,112.099,108.901
35660,2023-05-25 18:20:00,112.587,112.099
35661,2023-05-25 18:21:00,110.272,112.587
35662,2023-05-25 18:22:00,109.479,110.272
35663,2023-05-25 18:23:00,108.713,109.479
35664,2023-05-25 18:24:00,107.757,108.713
35665,2023-05-25 18:25:00,109.031,107.757
35666,2023-05-25 18:26:00,108.413,109.031
35667,2023-05-25 18:27:00,109.219,108.413
35668,2023-05-25 18:28:00,110.272,109.219
35669,2023-05-25 18:29:00,110.143,110.272
35670,2023-05-25 18:30:00,109.258,110.143
35671,2023-05-25 18:31:00,109.746,109.258
35672,2023-05-25 18:32:00,109.856,109.746
35673,2023-05-25 18:33:00,110.344,109.856
35674,2023-05-25 18:34:00,109.076,110.344
35675,2023-05-25 18:35:00,109.772,109.076
35676,2023-05-25 18:36:00,108.342,109.772
35677,2023-05-25 18:37:00,108.167,108.342
35678,2023-05-25 18:38:00,108.576,108.167
35679,2023-05-25 18:39:00,109.713,108.576
35680,2023-05-25 18:40:00,108.713,109.713
35681,2023-05-25 18:41:00,109.135,108.713
35682,2023-05-25 18:42:00,109.674,109.135
35683,2023-05-25 18:43:00,108.953,109.674
35684,2023-05-25 18:44:00,110.201,108.953
35685,2023-05-25 18:45:00,110.916,110.201
35686,2023-05-25 18:46:00,109.882,110.916
35687,2023-05-25 18:47:00,108.849,109.882
35688,2023-05-25 18:48:00,108.849,108.849
35689,2023-05-25 18:49:00,108.127,108.849
35690,2023-05-25 18:50:00,109.688,108.127
35691,2023-05-25 18:51:00,110.266,109.688
35692,2023-05-25 18:52:00,110.312,110.266
35693,2023-05-25 18:53:00,111.02,110.312
35694,2023-05-25 18:54:00,108.817,111.02
35695,2023-05-25 18:55:00,107.399,108.817
35696,2023-05-25 18:56:00,108.979,107.399
35697,2023-05-25 18:57:00,107.809,108.979
35698,2023-05-25 18:58:00,108.927,107.809
35699,2023-05-25 18:59:00,109.096,108.927
35700,2023-05-25 19:00:00,109.291,109.096
35701,2023-05-25 19:01:00,109.258,109.291
35702,2023-05-25 19:02:00,107.692,109.258
35703,2023-05-25 19:03:00,110.259,107.692
35704,2023-05-25 19:04:00,110.448,110.259
35705,2023-05-25 19:05:00,110.071,110.448
35706,2023-05-25 19:06:00,111.169,110.071
35707,2023-05-25 19:07:00,110.747,111.169
35708,2023-05-25 19:08:00,108.641,110.747
35709,2023-05-25 19:09:00,108.42,108.641
35710,2023-05-25 19:10:00,108.985,108.42
35711,2023-05-25 19:11:00,110.279,108.985
35712,2023-05-25 19:12:00,111.001,110.279
35713,2023-05-25 19:13:00,110.422,111.001
35714,2023-05-25 19:14:00,108.719,110.422
35715,2023-05-25 19:15:00,108.842,108.719
35716,2023-05-25 19:16:00,109.258,108.842
35717,2023-05-25 19:17:00,109.688,109.258
35718,2023-05-25 19:18:00,110.136,109.688
35719,2023-05-25 19:19:00,109.252,110.136
35720,2023-05-25 19:20:00,110.968,109.252
35721,2023-05-25 19:21:00,110.682,110.968
35722,2023-05-25 19:22:00,109.746,110.682
35723,2023-05-25 19:23:00,109.785,109.746
35724,2023-05-25 19:24:00,109.369,109.785
35725,2023-05-25 19:25:00,110.643,109.369
35726,2023-05-25 19:26:00,112.45,110.643
35727,2023-05-25 19:27:00,113.12,112.45
35728,2023-05-25 19:28:00,111.573,113.12
35729,2023-05-25 19:29:00,109.428,111.573
35730,2023-05-25 19:30:00,109.376,109.428
35731,2023-05-25 19:31:00,109.909,109.376
35732,2023-05-25 19:32:00,109.577,109.909
35733,2023-05-25 19:33:00,109.356,109.577
35734,2023-05-25 19:34:00,110.032,109.356
35735,2023-05-25 19:35:00,110.292,110.032
35736,2023-05-25 19:36:00,110.169,110.292
35737,2023-05-25 19:37:00,108.498,110.169
35738,2023-05-25 19:38:00,110.513,108.498
35739,2023-05-25 19:39:00,110.123,110.513
35740,2023-05-25 19:40:00,109.09,110.123
35741,2023-05-25 19:41:00,112.378,109.09
35742,2023-05-25 19:42:00,112.723,112.378
35743,2023-05-25 19:43:00,110.038,112.723
35744,2023-05-25 19:44:00,108.875,110.038
35745,2023-05-25 19:45:00,107.92,108.875
35746,2023-05-25 19:46:00,108.264,107.92
35747,2023-05-25 19:47:00,108.192,108.264
35748,2023-05-25 19:48:00,108.92,108.192
35749,2023-05-25 19:49:00,108.342,108.92
35750,2023-05-25 19:50:00,109.304,108.342
35751,2023-05-25 19:51:00,109.232,109.304
35752,2023-05-25 19:52:00,108.284,109.232
35753,2023-05-25 19:53:00,109.369,108.284
35754,2023-05-25 19:54:00,109.382,109.369
35755,2023-05-25 19:55:00,108.628,109.382
35756,2023-05-25 19:56:00,109.531,108.628
35757,2023-05-25 19:57:00,109.317,109.531
35758,2023-05-25 19:58:00,109.603,109.317
35759,2023-05-25 19:59:00,108.92,109.603
35760,2023-05-25 20:00:00,108.836,108.92
35761,2023-05-25 20:01:00,109.844,108.836
35762,2023-05-25 20:02:00,111.026,109.844
35763,2023-05-25 20:03:00,110.227,111.026
35764,2023-05-25 20:04:00,110.565,110.227
35765,2023-05-25 20:05:00,111.014,110.565
35766,2023-05-25 20:06:00,111.02,111.014
35767,2023-05-25 20:07:00,110.585,111.02
35768,2023-05-25 20:08:00,111.091,110.585
35769,2023-05-25 20:09:00,118.313,111.091
35770,2023-05-25 20:10:00,116.09,118.313
35771,2023-05-25 20:11:00,118.547,116.09
35772,2023-05-25 20:12:00,119.249,118.547
35773,2023-05-25 20:13:00,120.484,119.249
35774,2023-05-25 20:14:00,120.153,120.484
35775,2023-05-25 20:15:00,121.576,120.153
35776,2023-05-25 20:16:00,121.186,121.576
35777,2023-05-25 20:17:00,121.153,121.186
35778,2023-05-25 20:18:00,122.265,121.153
35779,2023-05-25 20:19:00,120.484,122.265
35780,2023-05-25 20:20:00,120.081,120.484
35781,2023-05-25 20:21:00,119.243,120.081
35782,2023-05-25 20:22:00,122.798,119.243
35783,2023-05-25 20:23:00,121.478,122.798
35784,2023-05-25 20:24:00,114.907,121.478
35785,2023-05-25 20:25:00,113.672,114.907
35786,2023-05-25 20:26:00,113.88,113.672
35787,2023-05-25 20:27:00,114.459,113.88
35788,2023-05-25 20:28:00,112.749,114.459
35789,2023-05-25 20:29:00,114.361,112.749
35790,2023-05-25 20:30:00,111.787,114.361
35791,2023-05-25 20:31:00,112.846,111.787
35792,2023-05-25 20:32:00,113.47,112.846
35793,2023-05-25 20:33:00,113.535,113.47
35794,2023-05-25 20:34:00,111.118,113.535
35795,2023-05-25 20:35:00,111.306,111.118
35796,2023-05-25 20:36:00,112.463,111.306
35797,2023-05-25 20:37:00,113.185,112.463
35798,2023-05-25 20:38:00,112.84,113.185
35799,2023-05-25 20:39:00,111.286,112.84
35800,2023-05-25 20:40:00,112.664,111.286
35801,2023-05-25 20:41:00,113.666,112.664
35802,2023-05-25 20:42:00,110.52,113.666
35803,2023-05-25 20:43:00,113.386,110.52
35804,2023-05-25 20:44:00,112.801,113.386
35805,2023-05-25 20:45:00,113.484,112.801
35806,2023-05-25 20:46:00,113.568,113.484
35807,2023-05-25 20:47:00,113.568,113.568
35808,2023-05-25 20:48:00,112.574,113.568
35809,2023-05-25 20:49:00,111.527,112.574
35810,2023-05-25 20:50:00,114.016,111.527
35811,2023-05-25 20:51:00,112.716,114.016
35812,2023-05-25 20:52:00,113.061,112.716
35813,2023-05-25 20:53:00,112.84,113.061
35814,2023-05-25 20:54:00,112.248,112.84
35815,2023-05-25 20:55:00,112.632,112.248
35816,2023-05-25 20:56:00,113.087,112.632
35817,2023-05-25 20:57:00,112.418,113.087
35818,2023-05-25 20:58:00,112.008,112.418
35819,2023-05-25 20:59:00,111.832,112.008
35820,2023-05-25 21:00:00,111.15,111.832
35821,2023-05-25 21:01:00,114.14,111.15
35822,2023-05-25 21:02:00,113.353,114.14
35823,2023-05-25 21:03:00,111.774,113.353
35824,2023-05-25 21:04:00,113.106,111.774
35825,2023-05-25 21:05:00,113.217,113.106
35826,2023-05-25 21:06:00,114.491,113.217
35827,2023-05-25 21:07:00,114.14,114.491
35828,2023-05-25 21:08:00,113.848,114.14
35829,2023-05-25 21:09:00,112.834,113.848
35830,2023-05-25 21:10:00,113.763,112.834
35831,2023-05-25 21:11:00,115.511,113.763
35832,2023-05-25 21:12:00,115.472,115.511
35833,2023-05-25 21:13:00,114.14,115.472
35834,2023-05-25 21:14:00,115.661,114.14
35835,2023-05-25 21:15:00,114.679,115.661
35836,2023-05-25 21:16:00,115.316,114.679
35837,2023-05-25 21:17:00,114.205,115.316
35838,2023-05-25 21:18:00,112.443,114.205
35839,2023-05-25 21:19:00,113.464,112.443
35840,2023-05-25 21:20:00,115.993,113.464
35841,2023-05-25 21:21:00,113.873,115.993
35842,2023-05-25 21:22:00,112.43,113.873
35843,2023-05-25 21:23:00,110.266,112.43
35844,2023-05-25 21:24:00,111.313,110.266
35845,2023-05-25 21:25:00,112.047,111.313
35846,2023-05-25 21:26:00,111.15,112.047
35847,2023-05-25 21:27:00,110.89,111.15
35848,2023-05-25 21:28:00,111.345,110.89
35849,2023-05-25 21:29:00,111.221,111.345
35850,2023-05-25 21:30:00,112.099,111.221
35851,2023-05-25 21:31:00,110.89,112.099
35852,2023-05-25 21:32:00,111.917,110.89
35853,2023-05-25 21:33:00,114.94,111.917
35854,2023-05-25 21:34:00,117.683,114.94
35855,2023-05-25 21:35:00,118.963,117.683
35856,2023-05-25 21:36:00,117.39,118.963
35857,2023-05-25 21:37:00,114.92,117.39
35858,2023-05-25 21:38:00,115.863,114.92
35859,2023-05-25 21:39:00,113.672,115.863
35860,2023-05-25 21:40:00,117.215,113.672
35861,2023-05-25 21:41:00,119.516,117.215
35862,2023-05-25 21:42:00,123.051,119.516
35863,2023-05-25 21:43:00,118.865,123.051
35864,2023-05-25 21:44:00,121.862,118.865
35865,2023-05-25 21:45:00,122.33,121.862
35866,2023-05-25 21:46:00,122.519,122.33
35867,2023-05-25 21:47:00,121.128,122.519
35868,2023-05-25 21:48:00,119.996,121.128
35869,2023-05-25 21:49:00,122.655,119.996
35870,2023-05-25 21:50:00,123.038,122.655
35871,2023-05-25 21:51:00,123.006,123.038
35872,2023-05-25 21:52:00,124.28,123.006
35873,2023-05-25 21:53:00,124.436,124.28
35874,2023-05-25 21:54:00,124.286,124.436
35875,2023-05-25 21:55:00,126.743,124.286
35876,2023-05-25 21:56:00,125.125,126.743
35877,2023-05-25 21:57:00,129.961,125.125
35878,2023-05-25 21:58:00,127.153,129.961
35879,2023-05-25 21:59:00,127.042,127.153
35880,2023-05-25 22:00:00,125.431,127.042
35881,2023-05-25 22:01:00,124.332,125.431
35882,2023-05-25 22:02:00,123.038,124.332
35883,2023-05-25 22:03:00,118.703,123.038
35884,2023-05-25 22:04:00,120.809,118.703
35885,2023-05-25 22:05:00,120.348,120.809
35886,2023-05-25 22:06:00,119.84,120.348
35887,2023-05-25 22:07:00,119.704,119.84
35888,2023-05-25 22:08:00,118.664,119.704
35889,2023-05-25 22:09:00,117.91,118.664
35890,2023-05-25 22:10:00,117.416,117.91
35891,2023-05-25 22:11:00,116.551,117.416
35892,2023-05-25 22:12:00,117.631,116.551
35893,2023-05-25 22:13:00,118.723,117.631
35894,2023-05-25 22:14:00,117.904,118.723
35895,2023-05-25 22:15:00,117.091,117.904
35896,2023-05-25 22:16:00,116.129,117.091
35897,2023-05-25 22:17:00,117.721,116.129
35898,2023-05-25 22:18:00,116.058,117.721
35899,2023-05-25 22:19:00,118.06,116.058
35900,2023-05-25 22:20:00,116.967,118.06
35901,2023-05-25 22:21:00,115.778,116.967
35902,2023-05-25 22:22:00,116.045,115.778
35903,2023-05-25 22:23:00,110.832,116.045
35904,2023-05-25 22:24:00,110.572,110.832
35905,2023-05-25 22:25:00,109.571,110.572
35906,2023-05-25 22:26:00,109.525,109.571
35907,2023-05-25 22:27:00,110.461,109.525
35908,2023-05-25 22:28:00,110.76,110.461
35909,2023-05-25 22:29:00,110.74,110.76
35910,2023-05-25 22:30:00,109.889,110.74
35911,2023-05-25 22:31:00,111.566,109.889
35912,2023-05-25 22:32:00,108.777,111.566
35913,2023-05-25 22:33:00,108.284,108.777
35914,2023-05-25 22:34:00,106.6,108.284
35915,2023-05-25 22:35:00,107.945,106.6
35916,2023-05-25 22:36:00,110.006,107.945
35917,2023-05-25 22:37:00,111.339,110.006
35918,2023-05-25 22:38:00,111.163,111.339
35919,2023-05-25 22:39:00,111.221,111.163
35920,2023-05-25 22:40:00,112.171,111.221
35921,2023-05-25 22:41:00,112.495,112.171
35922,2023-05-25 22:42:00,112.535,112.495
35923,2023-05-25 22:43:00,112.898,112.535
35924,2023-05-25 22:44:00,111.286,112.898
35925,2023-05-25 22:45:00,113.048,111.286
35926,2023-05-25 22:46:00,114.478,113.048
35927,2023-05-25 22:47:00,113.1,114.478
35928,2023-05-25 22:48:00,113.022,113.1
35929,2023-05-25 22:49:00,112.898,113.022
35930,2023-05-25 22:50:00,111.735,112.898
35931,2023-05-25 22:51:00,113.509,111.735
35932,2023-05-25 22:52:00,115.967,113.509
35933,2023-05-25 22:53:00,114.27,115.967
35934,2023-05-25 22:54:00,115.329,114.27
35935,2023-05-25 22:55:00,116.863,115.329
35936,2023-05-25 22:56:00,114.985,116.863
35937,2023-05-25 22:57:00,114.283,114.985
35938,2023-05-25 22:58:00,114.543,114.283
35939,2023-05-25 22:59:00,115.537,114.543
35940,2023-05-25 23:00:00,113.802,115.537
35941,2023-05-25 23:01:00,115.771,113.802
35942,2023-05-25 23:02:00,121.647,115.771
35943,2023-05-25 23:03:00,121.829,121.647
35944,2023-05-25 23:04:00,124.111,121.829
35945,2023-05-25 23:05:00,127.862,124.111
35946,2023-05-25 23:06:00,127.738,127.862
35947,2023-05-25 23:07:00,126.334,127.738
35948,2023-05-25 23:08:00,126.003,126.334
35949,2023-05-25 23:09:00,128.537,126.003
35950,2023-05-25 23:10:00,126.562,128.537
35951,2023-05-25 23:11:00,126.471,126.562
35952,2023-05-25 23:12:00,125.938,126.471
35953,2023-05-25 23:13:00,125.736,125.938
35954,2023-05-25 23:14:00,126.067,125.736
35955,2023-05-25 23:15:00,122.129,126.067
35956,2023-05-25 23:16:00,118.735,122.129
35957,2023-05-25 23:17:00,114.576,118.735
35958,2023-05-25 23:18:00,116.526,114.576
35959,2023-05-25 23:19:00,114.062,116.526
35960,2023-05-25 23:20:00,115.745,114.062
35961,2023-05-25 23:21:00,115.037,115.745
35962,2023-05-25 23:22:00,113.594,115.037
35963,2023-05-25 23:23:00,115.713,113.594
35964,2023-05-25 23:24:00,115.252,115.713
35965,2023-05-25 23:25:00,114.666,115.252
35966,2023-05-25 23:26:00,115.024,114.666
35967,2023-05-25 23:27:00,116.779,115.024
35968,2023-05-25 23:28:00,115.863,116.779
35969,2023-05-25 23:29:00,115.355,115.863
35970,2023-05-25 23:30:00,114.576,115.355
35971,2023-05-25 23:31:00,115.629,114.576
35972,2023-05-25 23:32:00,115.082,115.629
35973,2023-05-25 23:33:00,115.583,115.082
35974,2023-05-25 23:34:00,116.564,115.583
35975,2023-05-25 23:35:00,115.622,116.564
35976,2023-05-25 23:36:00,115.122,115.622
35977,2023-05-25 23:37:00,115.382,115.122
35978,2023-05-25 23:38:00,117.007,115.382
35979,2023-05-25 23:39:00,115.531,117.007
35980,2023-05-25 23:40:00,116.064,115.531
35981,2023-05-25 23:41:00,114.595,116.064
35982,2023-05-25 23:42:00,116.045,114.595
35983,2023-05-25 23:43:00,113.854,116.045
35984,2023-05-25 23:44:00,115.583,113.854
35985,2023-05-25 23:45:00,115.629,115.583
35986,2023-05-25 23:46:00,116.402,115.629
35987,2023-05-25 23:47:00,116.454,116.402
35988,2023-05-25 23:48:00,115.576,116.454
35989,2023-05-25 23:49:00,117.715,115.576
35990,2023-05-25 23:50:00,116.967,117.715
35991,2023-05-25 23:51:00,117.474,116.967
35992,2023-05-25 23:52:00,114.413,117.474
35993,2023-05-25 23:53:00,118.397,114.413
35994,2023-05-25 23:54:00,117.546,118.397
35995,2023-05-25 23:55:00,116.714,117.546
35996,2023-05-25 23:56:00,119.054,116.714
35997,2023-05-25 23:57:00,119.061,119.054
35998,2023-05-25 23:58:00,119.678,119.061
35999,2023-05-25 23:59:00,117.117,119.678
36000,2023-05-26 00:00:00,116.688,117.117
36001,2023-05-26 00:01:00,117.462,116.688
36002,2023-05-26 00:02:00,118.697,117.462
36003,2023-05-26 00:03:00,118.17,118.697
36004,2023-05-26 00:04:00,117.936,118.17
36005,2023-05-26 00:05:00,117.553,117.936
36006,2023-05-26 00:06:00,118.105,117.553
36007,2023-05-26 00:07:00,117.286,118.105
36008,2023-05-26 00:08:00,117.059,117.286
36009,2023-05-26 00:09:00,117.696,117.059
36010,2023-05-26 00:10:00,118.937,117.696
36011,2023-05-26 00:11:00,118.573,118.937
36012,2023-05-26 00:12:00,118.748,118.573
36013,2023-05-26 00:13:00,117.279,118.748
36014,2023-05-26 00:14:00,115.934,117.279
36015,2023-05-26 00:15:00,117.059,115.934
36016,2023-05-26 00:16:00,116.987,117.059
36017,2023-05-26 00:17:00,115.609,116.987
36018,2023-05-26 00:18:00,114.803,115.609
36019,2023-05-26 00:19:00,114.823,114.803
36020,2023-05-26 00:20:00,113.282,114.823
36021,2023-05-26 00:21:00,114.192,113.282
36022,2023-05-26 00:22:00,113.38,114.192
36023,2023-05-26 00:23:00,113.717,113.38
36024,2023-05-26 00:24:00,115.648,113.717
36025,2023-05-26 00:25:00,113.783,115.648
36026,2023-05-26 00:26:00,114.127,113.783
36027,2023-05-26 00:27:00,114.517,114.127
36028,2023-05-26 00:28:00,114.238,114.517
36029,2023-05-26 00:29:00,116.161,114.238
36030,2023-05-26 00:30:00,115.245,116.161
36031,2023-05-26 00:31:00,113.269,115.245
36032,2023-05-26 00:32:00,113.958,113.269
36033,2023-05-26 00:33:00,114.816,113.958
36034,2023-05-26 00:34:00,114.257,114.816
36035,2023-05-26 00:35:00,115.901,114.257
36036,2023-05-26 00:36:00,116.038,115.901
36037,2023-05-26 00:37:00,116.012,116.038
36038,2023-05-26 00:38:00,114.25,116.012
36039,2023-05-26 00:39:00,115.492,114.25
36040,2023-05-26 00:40:00,116.447,115.492
36041,2023-05-26 00:41:00,116.09,116.447
36042,2023-05-26 00:42:00,118.294,116.09
36043,2023-05-26 00:43:00,117.526,118.294
36044,2023-05-26 00:44:00,117.208,117.526
36045,2023-05-26 00:45:00,118.124,117.208
36046,2023-05-26 00:46:00,117.059,118.124
36047,2023-05-26 00:47:00,117.89,117.059
36048,2023-05-26 00:48:00,118.43,117.89
36049,2023-05-26 00:49:00,118.3,118.43
36050,2023-05-26 00:50:00,117.663,118.3
36051,2023-05-26 00:51:00,119.405,117.663
36052,2023-05-26 00:52:00,116.942,119.405
36053,2023-05-26 00:53:00,118.833,116.942
36054,2023-05-26 00:54:00,118.176,118.833
36055,2023-05-26 00:55:00,117.208,118.176
36056,2023-05-26 00:56:00,117.254,117.208
36057,2023-05-26 00:57:00,118.69,117.254
36058,2023-05-26 00:58:00,118.404,118.69
36059,2023-05-26 00:59:00,118.124,118.404
36060,2023-05-26 01:00:00,117.826,118.124
36061,2023-05-26 01:01:00,117.708,117.826
36062,2023-05-26 01:02:00,116.506,117.708
36063,2023-05-26 01:03:00,119.678,116.506
36064,2023-05-26 01:04:00,117.65,119.678
36065,2023-05-26 01:05:00,118.17,117.65
36066,2023-05-26 01:06:00,120.126,118.17
36067,2023-05-26 01:07:00,118.274,120.126
36068,2023-05-26 01:08:00,120.133,118.274
36069,2023-05-26 01:09:00,117.39,120.133
36070,2023-05-26 01:10:00,118.664,117.39
36071,2023-05-26 01:11:00,117.656,118.664
36072,2023-05-26 01:12:00,119.542,117.656
36073,2023-05-26 01:13:00,117.306,119.542
36074,2023-05-26 01:14:00,118.352,117.306
36075,2023-05-26 01:15:00,119.892,118.352
36076,2023-05-26 01:16:00,117.702,119.892
36077,2023-05-26 01:17:00,118.515,117.702
36078,2023-05-26 01:18:00,118.261,118.515
36079,2023-05-26 01:19:00,117.721,118.261
36080,2023-05-26 01:20:00,117.572,117.721
36081,2023-05-26 01:21:00,118.449,117.572
36082,2023-05-26 01:22:00,116.708,118.449
36083,2023-05-26 01:23:00,117.741,116.708
36084,2023-05-26 01:24:00,117.838,117.741
36085,2023-05-26 01:25:00,118.54,117.838
36086,2023-05-26 01:26:00,117.007,118.54
36087,2023-05-26 01:27:00,117.838,117.007
36088,2023-05-26 01:28:00,119.658,117.838
36089,2023-05-26 01:29:00,117.553,119.658
36090,2023-05-26 01:30:00,116.519,117.553
36091,2023-05-26 01:31:00,116.838,116.519
36092,2023-05-26 01:32:00,119.438,116.838
36093,2023-05-26 01:33:00,119.288,119.438
36094,2023-05-26 01:34:00,117.474,119.288
36095,2023-05-26 01:35:00,117.624,117.474
36096,2023-05-26 01:36:00,118.027,117.624
36097,2023-05-26 01:37:00,117.559,118.027
36098,2023-05-26 01:38:00,117.572,117.559
36099,2023-05-26 01:39:00,119.099,117.572
36100,2023-05-26 01:40:00,118.41,119.099
36101,2023-05-26 01:41:00,117.858,118.41
